id,player_name,appearances_time, field_goal_percentage ,shots_made,shots_try, three_pointer_percentage ,three_shots_made,three_shots_try, free_throws_percentage ,free_throw_made,free_throws_try,rebounds,assists,steals,blocks,turnovers,fouls,scores,is_allstar
654,Duncan Robinson,25.9,0.4,3.7,9.2,0.37,2.9,7.9,0.84,0.6,0.8,2.6,1.6,0.5,0.2,0.8,2.5,10.9,0
49,Darius Bazley,27.9,0.42,4,9.4,0.3,1.2,3.9,0.69,1.7,2.5,6.3,1.4,0.8,1,1.3,1,10.8,0
488,Terance Mann,28.6,0.48,4.1,8.5,0.37,0.9,2.6,0.78,1.6,2,5.2,2.6,0.7,0.3,1,2.2,10.8,0
523,De'Anthony Melton,22.7,0.4,3.8,9.5,0.37,1.9,5.1,0.75,1.2,1.6,4.5,2.7,1.4,0.5,1.5,1.8,10.8,0
605,Cameron Payne,22,0.41,4.1,10.1,0.34,1.2,3.6,0.84,1.3,1.5,3,4.9,0.7,0.3,1.8,2.1,10.8,0
245,Markelle Fultz,20,0.47,4.6,9.7,0.24,0.2,0.9,0.81,1.4,1.7,2.7,5.5,1.1,0.3,2.2,1.2,10.8,0
240,Melvin Frazier,40,0.27,4.3,16,0.05,0.3,7,0.71,1.7,2.3,4.3,0.3,0.3,0,1,2.7,10.7,0
596,Cedi Osman,22.2,0.43,3.7,8.7,0.36,1.9,5.4,0.66,1.3,2,2.2,2,0.8,0.2,1,1.9,10.7,0
36,Mo Bamba,25.7,0.48,4.2,8.7,0.38,1.5,4,0.78,0.8,1,8.1,1.2,0.5,1.7,1.1,2.6,10.6,0
426,Frank Kaminsky,20.1,0.55,4,7.3,0.33,0.6,1.7,0.9,2,2.2,4.6,1.4,0.9,0.8,0.6,1.6,10.6,0
730,Max Strus,23.3,0.44,3.7,8.3,0.41,2.7,6.5,0.79,0.6,0.8,3,1.4,0.4,0.2,0.8,1.7,10.6,0
6,Nickeil Alexander0Walker,22.6,0.37,3.9,10.5,0.31,1.6,5.2,0.74,1.2,1.7,2.9,2.4,0.7,0.4,1.4,1.6,10.6,0
372,Frank Jackson,22,0.4,3.7,9.1,0.31,1.6,5.3,0.83,1.6,2,1.6,1,0.5,0.2,0.7,1.7,10.6,0
483,Trey Lyles,20.5,0.47,3.5,7.5,0.32,0.9,2.8,0.8,2.6,3.2,5.1,1.2,0.4,0.4,1,1.6,10.5,0
341,Richaun Holmes,23.9,0.66,4.4,6.7,0.4,0,0.1,0.78,1.6,2,7,1.1,0.4,0.9,1.2,2.8,10.4,0
137,Brandon Clarke,19.5,0.64,4.5,7,0.23,0.1,0.3,0.65,1.3,2,5.3,1.3,0.6,1.1,0.5,1.9,10.4,0
169,Terence Davis,17.9,0.42,3.8,8.9,0.33,1.6,5,0.82,1.2,1.5,3.1,1.3,0.8,0.4,1.1,2.3,10.4,0
489,Tre Mann,22.8,0.39,3.9,9.8,0.36,1.6,4.5,0.79,1.1,1.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,0
794,P.J. Washington,27.2,0.47,3.8,8.2,0.37,1.7,4.6,0.72,0.9,1.2,5.2,2.3,0.9,0.9,1.3,2.3,10.3,0
281,Jeff Green,24.7,0.52,3.7,7.1,0.32,0.7,2.2,0.83,2.2,2.6,3.1,1.3,0.4,0.4,0.9,2,10.3,0
346,Al Horford,29.1,0.47,3.9,8.2,0.34,1.3,3.8,0.84,1.2,1.4,7.7,3.4,0.7,1.3,0.9,1.9,10.2,0
650,Josh Richardson,24.6,0.44,3.6,8.2,0.42,1.6,3.8,0.89,1.5,1.7,2.8,1.8,0.9,0.4,1,1.8,10.2,0
522,Ben McLemore,20.1,0.4,3.4,8.4,0.36,2.4,6.5,0.82,1.1,1.4,1.6,0.9,0.6,0.2,0.9,1.6,10.2,0
661,Isaiah Roby,21.1,0.51,3.7,7.2,0.44,1,2.2,0.67,1.7,2.6,4.8,1.6,0.8,0.8,1,2.4,10.1,0
363,Bones Hyland,19,0.4,3.3,8.3,0.37,1.9,5.2,0.86,1.6,1.8,2.7,2.8,0.6,0.3,1.2,2.2,10.1,0
338,Justin Holiday,27.8,0.39,3.5,8.9,0.37,2.4,6.5,0.81,0.7,0.8,2.6,1.7,0.8,0.4,0.9,2.1,10.1,0
643,Cam Reddish,20.7,0.4,3.4,8.3,0.36,1.3,3.8,0.9,2.1,2.3,2.1,1,1,0.3,1.2,1.2,10.1,0
819,Robert Williams,29.6,0.74,4.4,6,0,0,0,0.72,1.1,1.5,9.6,2,0.9,2.2,1,2.2,10,0
347,Talen Horton0Tucker,25.2,0.42,3.7,9,0.27,0.8,3,0.8,1.7,2.1,3.2,2.7,1,0.5,1.4,2.5,10,0
499,Garrison Mathews,26.3,0.4,2.8,7.1,0.36,2.1,5.9,0.79,2.2,2.8,2.9,1,0.9,0.4,0.6,2.6,10,0
667,Terrence Ross,23,0.4,3.5,8.8,0.29,1.2,4.2,0.86,1.8,2.1,2.6,1.8,0.4,0.2,1.2,1.1,10,0
116,Devin Cannady,29,0.34,3,8.8,0.41,3,7.4,0.71,1,1.4,1.2,2,1,0.6,1,1.8,10,0
621,Michael Porter Jr.,29.4,0.36,4.1,11.4,0.21,1.1,5.3,0.56,0.6,1,6.6,1.9,1.1,0.2,1.3,1.8,9.9,0
145,Pat Connaughton,26,0.46,3.5,7.6,0.4,2.2,5.7,0.83,0.7,0.8,4.2,1.3,0.9,0.2,0.5,1.3,9.9,0
66,Eric Bledsoe,25.2,0.42,3.6,8.7,0.31,0.9,3,0.76,1.6,2.2,3.4,4.2,1.3,0.4,2.1,1.6,9.9,0
793,Duane Washington Jr.,20.2,0.41,3.6,8.9,0.38,1.7,4.5,0.75,1,1.3,1.7,1.8,0.5,0.1,1.2,1.4,9.9,0
470,Nassir Little,25.9,0.46,3.5,7.5,0.33,1.2,3.7,0.73,1.6,2.2,5.6,1.3,0.6,0.9,1,2,9.8,0
688,foreign_player,20.7,0.47,3.5,7.3,0.25,0.4,1.6,0.71,2.3,3.2,5.5,2.6,0.8,0.9,2,3,9.6,0
736,Terry Taylor,21.6,0.61,4.1,6.7,0.32,0.4,1.2,0.71,1.1,1.5,5.2,1.2,0.4,0.2,0.7,1.8,9.6,0
412,Herbert Jones,29.9,0.48,3.5,7.4,0.34,0.7,2.2,0.84,1.8,2.1,3.8,2.1,1.7,0.8,1.3,3.1,9.5,0
76,Chris Boucher,21.1,0.46,3.4,7.2,0.3,0.9,2.9,0.78,1.9,2.4,6.2,0.3,0.6,0.9,0.5,2.2,9.4,0
251,Daniel Gafford,20.1,0.69,4,5.7,0,0,0,0.7,1.5,2.1,5.7,0.9,0.4,1.4,0.9,2.4,9.4,0
159,Jae Crowder,28.1,0.4,3.2,8.1,0.35,1.9,5.4,0.79,1.1,1.3,5.3,1.9,1.4,0.4,0.8,2.6,9.4,0
312,Jaxson Hayes,20,0.62,3.5,5.7,0.35,0.3,0.8,0.77,2.1,2.7,4.5,0.6,0.5,0.8,0.8,2.2,9.3,0
448,Jonathan Kuminga,16.9,0.51,3.4,6.6,0.34,0.7,2.1,0.68,1.9,2.7,3.3,0.9,0.4,0.3,1.1,2.1,9.3,0
516,JaVale McGee,15.8,0.63,3.9,6.2,0.22,0,0.1,0.7,1.4,2,6.7,0.6,0.3,1.1,1.3,2.4,9.2,0
710,Jalen Smith,18.1,0.5,3.5,6.9,0.33,0.8,2.4,0.77,1.5,2,6,0.5,0.3,0.8,0.8,1.9,9.2,0
610,Reggie Perry,18.7,0.51,4,7.9,0.19,0.3,1.6,0.6,0.9,1.5,4.7,1.2,0.9,0.6,1.1,3.3,9.2,0
513,Jaden McDaniels,25.8,0.46,3.6,7.9,0.32,1.1,3.6,0.8,0.8,1,4.2,1.1,0.7,0.8,1.1,3.2,9.2,0
60,Patrick Beverley,25.4,0.41,3.1,7.5,0.34,1.4,4.2,0.72,1.7,2.3,4.1,4.6,1.2,0.9,1.3,3,9.2,0
493,Caleb Martin,22.9,0.51,3.5,6.8,0.41,1.1,2.6,0.76,1.2,1.6,3.8,1.1,1,0.5,0.9,1.7,9.2,0
572,Georges Niang,22.8,0.44,3.2,7.4,0.4,2.1,5.1,0.88,0.7,0.8,2.7,1.3,0.4,0.2,0.8,2.5,9.2,0
320,Willy Hernang¨®mez,16.8,0.52,3.4,6.5,0.33,0.1,0.2,0.77,2.2,2.8,6.8,1.3,0.4,0.4,1,1.9,9.1,0
1,Precious Achiuwa,23.6,0.44,3.6,8.3,0.36,0.8,2.1,0.6,1.1,1.8,6.5,1.1,0.5,0.6,1.2,2.1,9.1,0
83,Oshae Brissett,23.3,0.41,3.1,7.6,0.35,1.2,3.5,0.7,1.7,2.4,5.3,1.1,0.7,0.4,0.8,1.7,9.1,0
593,Kelly Olynyk,19.1,0.45,3.2,7.2,0.34,1,3,0.78,1.7,2.2,4.4,2.8,0.8,0.5,1.5,2.5,9.1,0
149,DeMarcus Cousins,14.9,0.46,3.1,6.8,0.3,0.8,2.5,0.76,2,2.6,5.6,1.5,0.7,0.4,1.8,2.9,9,0
89,Bruce Brown,24.6,0.51,3.6,7,0.4,0.5,1.3,0.76,1.3,1.8,4.8,2.1,1.1,0.7,0.8,2.4,9,0
818,Patrick Williams,24.8,0.53,3.2,6,0.52,0.9,1.7,0.73,1.8,2.4,4.1,0.9,0.5,0.5,0.9,1.6,9,0
182,Donte DiVincenzo,23.9,0.35,2.8,8,0.34,1.8,5.2,0.84,1.7,2,4,2.8,1.1,0.2,1.7,1.6,9,0
782,Moritz Wagner,15.2,0.5,3.1,6.3,0.33,1,3.2,0.81,1.7,2,3.7,1.4,0.3,0.2,0.9,2,9,0
762,Obi Toppin,17.1,0.53,3.5,6.6,0.31,0.7,2.3,0.76,1.3,1.7,3.7,1.1,0.3,0.5,0.8,1.4,9,0
140,Amir Coffey,22.7,0.45,3.1,6.8,0.38,1.4,3.7,0.86,1.5,1.7,2.9,1.8,0.6,0.2,0.7,1.3,9,0
525,Chimezie Metu,21.3,0.45,3.4,7.5,0.31,1,3.1,0.78,1.2,1.5,5.6,1,0.9,0.5,1,1.6,8.9,0
498,KJ Martin,21,0.53,3.5,6.6,0.36,0.8,2.1,0.63,1,1.6,3.8,1.3,0.4,0.5,0.8,1.4,8.8,0
589,Isaac Okoro,29.6,0.48,3.1,6.4,0.35,0.8,2.3,0.77,1.8,2.3,3,1.8,0.8,0.3,0.9,2.4,8.8,0
188,Ayo Dosunmu,27.4,0.52,3.6,6.9,0.38,0.9,2.4,0.68,0.7,1,2.8,3.3,0.8,0.4,1.4,2.4,8.8,0
233,Bryn Forbes,17.1,0.43,3.1,7.2,0.41,1.6,3.9,0.91,1.1,1.2,1.2,1,0.3,0.1,0.7,1.3,8.8,0
628,Dwight Powell,21.9,0.67,3.3,4.9,0.35,0.2,0.5,0.78,2,2.6,4.9,1.2,0.5,0.5,0.8,2.7,8.7,0
417,Tyus Jones,21.2,0.45,3.4,7.6,0.39,1.1,2.8,0.82,0.7,0.9,2.4,4.4,0.9,0,0.6,0.4,8.7,0
778,Gabe Vincent,23.4,0.42,3.1,7.5,0.37,1.8,4.8,0.82,0.6,0.8,1.9,3.1,0.9,0.2,1.4,2.3,8.7,0
585,Chuma Okeke,25,0.38,3.1,8.2,0.32,1.7,5.3,0.85,0.8,0.9,5,1.7,1.4,0.6,0.8,1.4,8.6,0
107,Reggie Bullock,28,0.4,3,7.4,0.36,2.1,5.8,0.83,0.6,0.7,3.5,1.2,0.6,0.2,0.6,1.6,8.6,0
152,Robert Covington,27.3,0.42,2.9,7,0.38,1.8,4.8,0.84,0.8,1,5.5,1.3,1.5,1.3,1.1,2.7,8.5,0
512,T.J. McConnell,24.1,0.48,3.7,7.7,0.3,0.4,1.2,0.83,0.7,0.9,3.3,4.9,1.1,0.4,1.1,2,8.5,0
745,Cam Thomas,17.6,0.43,3.3,7.5,0.27,0.7,2.6,0.83,1.3,1.6,2.4,1.2,0.5,0.1,0.8,1,8.5,0
576,Jaylen Nowell,15.7,0.48,3.2,6.7,0.39,1,2.6,0.78,1.2,1.5,2,2.1,0.4,0.2,0.6,1.2,8.5,0
26,Deni Avdija,24.2,0.43,3,7.1,0.32,1,3.2,0.76,1.3,1.7,5.2,2,0.7,0.5,1.1,2.3,8.4,0
746,Isaiah Thomas,15.1,0.4,3,7.6,0.34,1.3,3.8,0.85,1,1.2,1.3,1.5,0.3,0.2,0.7,1.5,8.4,0
728,Isaiah Stewart,25.6,0.51,3.5,6.9,0.33,0.2,0.6,0.72,1,1.5,8.7,1.2,0.3,1.1,1.2,3,8.3,0
309,Isaiah Hartenstein,17.9,0.63,3.4,5.4,0.47,0.2,0.4,0.69,1.3,1.9,4.9,2.4,0.7,1.1,1.2,2.5,8.3,0
47,Nicolas Batum,24.8,0.46,3,6.6,0.4,1.8,4.6,0.66,0.4,0.6,4.3,1.7,1,0.7,0.7,1.4,8.3,0
373,Isaiah Jackson,15,0.56,3.2,5.7,0.31,0.1,0.4,0.68,1.7,2.4,4.1,0.3,0.7,1.4,1.1,2.6,8.3,0
648,Naz Reid,15.8,0.49,3,6.2,0.34,0.7,2.2,0.77,1.5,1.9,3.9,0.9,0.5,0.9,1.1,2.2,8.3,0
811,Aaron Wiggins,24.2,0.46,3.1,6.7,0.3,0.8,2.8,0.73,1.2,1.7,3.6,1.4,0.6,0.2,1.1,1.9,8.3,0
724,Lance Stephenson,17.7,0.46,3.2,7,0.3,0.6,2,0.79,1.4,1.7,2.8,3.6,0.5,0.1,1.6,2.1,8.3,0
690,Landry Shamet,20.8,0.39,2.8,7,0.37,1.8,4.8,0.84,1,1.2,1.8,1.6,0.4,0.1,0.6,1.3,8.3,0
622,Otto Porter Jr.,22.2,0.46,3.1,6.6,0.37,1.3,3.4,0.8,0.8,1,5.7,1.5,1.1,0.5,0.6,1.3,8.2,0
741,Daniel Theis,20.8,0.52,3.2,6.2,0.31,0.7,2.3,0.68,1,1.5,4.9,0.9,0.4,0.7,1,2.4,8.2,0
433,Corey Kispert,23.4,0.46,3,6.7,0.35,1.5,4.2,0.87,0.7,0.8,2.7,1.1,0.5,0.3,0.6,1.2,8.2,0
533,Shake Milton,21.4,0.43,3.1,7.3,0.32,0.8,2.4,0.84,1.1,1.3,2.6,2.5,0.5,0.3,0.8,1.8,8.2,0
410,Damian Jones,18.2,0.66,3.1,4.8,0.35,0.2,0.5,0.72,1.7,2.3,4.4,1.2,0.5,0.8,1.1,2.3,8.1,0
260,Rudy Gay,18.9,0.41,2.9,6.9,0.35,1.3,3.7,0.79,1.1,1.4,4.4,1,0.5,0.3,0.9,1.7,8.1,0
820,Ziaire Williams,21.7,0.45,3.1,6.8,0.31,1.2,3.9,0.78,0.7,0.9,2.1,1,0.6,0.2,0.7,1.8,8.1,0
562,Mike Muscala,13.8,0.46,2.6,5.8,0.43,1.6,3.8,0.84,1.1,1.3,3,0.5,0.4,0.6,0.3,1.3,8,0
796,Lindy Waters III,18.6,0.41,2.8,7,0.36,2.1,5.8,0.8,0.2,0.2,2.9,1,0.8,0.3,0.4,1.2,8,0
422,Cory Joseph,24.6,0.45,2.7,6.2,0.41,1,2.4,0.89,1.5,1.7,2.7,3.6,0.6,0.3,1.3,2.3,8,0
571,Malik Newman,8,0.6,3,5,0,0,1,1,2,2,1,1,0,0,1,0,8,0
200,Andre Drummond,19.7,0.57,3.4,5.9,0,0,0,0.52,1.2,2.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,0
580,Jordan Nwora,19.1,0.4,3,7.5,0.35,1.3,3.7,0.84,0.6,0.7,3.6,1,0.4,0.3,0.9,1.3,7.9,0
135,Josh Christopher,18,0.45,3,6.8,0.3,0.8,2.6,0.74,1.1,1.5,2.5,2,0.9,0.2,1.5,1.3,7.9,0
142,Zach Collins,17.9,0.49,2.7,5.5,0.34,0.5,1.5,0.8,1.9,2.3,5.5,2.2,0.5,0.8,1.6,2.4,7.8,0
815,Grant Williams,24.4,0.48,2.7,5.6,0.41,1.4,3.4,0.91,1.1,1.2,3.6,1,0.5,0.7,0.8,2.4,7.8,0
220,Drew Eubanks,17.5,0.6,3.1,5.2,0.22,0.1,0.3,0.76,1.4,1.8,5.4,1.2,0.4,0.6,1.1,1.7,7.7,0
494,Cody Martin,26.3,0.48,2.9,6,0.38,0.9,2.2,0.7,1.1,1.5,4,2.5,1.2,0.5,0.9,1.6,7.7,0
766,P.J. Tucker,27.9,0.48,2.9,6,0.42,1.1,2.7,0.74,0.6,0.9,5.5,2.1,0.8,0.2,0.9,2.3,7.6,0
15,Kyle Anderson,21.5,0.45,3,6.8,0.33,0.5,1.6,0.64,1,1.5,5.3,2.7,1.1,0.7,1,1.6,7.6,0
617,Aleksej Pokusevski,20.2,0.41,3,7.5,0.29,0.9,3.2,0.7,0.6,0.8,5.2,2.1,0.6,0.6,1.5,1.4,7.6,0
800,Trendon Watford,18.1,0.53,3,5.6,0.24,0.2,0.8,0.76,1.5,2,4.1,1.7,0.5,0.6,0.9,2.4,7.6,0
205,Kris Dunn,24,0.43,3.1,7.3,0.09,0.1,0.8,0.94,1.2,1.3,3.5,5.6,1.6,0.2,2.3,2.7,7.6,0
291,R.J. Hampton,21.9,0.38,2.7,7.1,0.35,1,2.9,0.64,1.2,1.8,3,2.5,0.7,0.2,1.4,1.6,7.6,0
441,Furkan Korkmaz,21.1,0.39,2.7,7,0.29,1.1,4,0.81,1,1.3,2.6,1.9,0.5,0.1,0.7,0.9,7.6,0
552,Markieff Morris,17.5,0.47,3.2,6.7,0.33,0.8,2.3,0.89,0.5,0.5,2.6,1.4,0.4,0.1,1.2,1.9,7.6,0
277,Draymond Green,28.9,0.53,2.9,5.6,0.3,0.3,1.2,0.66,1.3,2,7.3,7,1.3,1.1,3,3,7.5,1
660,Jeremiah Robinson0Earl,22.2,0.41,2.7,6.6,0.35,1.2,3.4,0.74,0.8,1.1,5.6,1,0.6,0.3,0.8,1.5,7.5,0
821,D.J. Wilson,13.5,0.73,2.8,3.8,0,0,0.5,0.8,2,2.5,4,1.3,1.3,0.3,0.5,1.5,7.5,0
197,foreign_player,23.7,0.38,2.7,7.2,0.25,0.8,3,0.82,1.3,1.6,3.1,4.1,0.9,0.2,1.6,2.1,7.5,0
570,Raul Neto,19.6,0.46,2.9,6.3,0.29,0.5,1.7,0.77,1.2,1.5,1.9,3.1,0.8,0,1.1,1.5,7.5,0
581,Royce O'Neale,31.2,0.46,2.6,5.8,0.39,1.5,4,0.8,0.6,0.7,4.8,2.5,1.1,0.4,1,2.4,7.4,0
816,Kenrich Williams,21.9,0.46,3,6.5,0.34,0.8,2.5,0.55,0.6,1.1,4.5,2.2,0.9,0.2,0.9,1.7,7.4,0
105,Thomas Bryant,16.3,0.52,2.9,5.5,0.29,0.4,1.6,0.88,1.3,1.5,4,0.9,0.2,0.8,0.7,1.6,7.4,0
125,Alex Caruso,28,0.4,2.5,6.2,0.33,1,3.1,0.8,1.4,1.8,3.6,4,1.7,0.4,1.4,2.6,7.4,0
461,Damion Lee,19.9,0.44,2.7,6.1,0.34,1,3,0.88,1,1.2,3.2,1,0.6,0.1,0.6,1.5,7.4,0
297,Jared Harper,8.6,0.54,2.8,5.2,0.42,1,2.4,1,0.8,0.8,0.4,2.8,0.8,0.2,0.4,1,7.4,0
371,Wes Iwundu,27.3,0.44,2.7,6,0.6,1,1.7,0.75,1,1.3,4.3,0,0.3,0,0.3,2.7,7.3,0
642,Austin Reaves,23.2,0.46,2.4,5.2,0.32,0.9,2.7,0.84,1.6,1.9,3.2,1.8,0.5,0.3,0.7,1.4,7.3,0
452,Jeremy Lamb,16.7,0.38,2.4,6.2,0.32,1,3,0.84,1.6,1.9,2.8,1.4,0.6,0.4,0.7,1.1,7.3,0
635,Taurean Prince,17.1,0.45,2.6,5.7,0.38,1.2,3.3,0.76,0.9,1.2,2.5,1,0.7,0.3,0.8,1.7,7.3,0
428,Braxton Key,17.9,0.46,3,6.5,0.29,0.5,1.9,0.54,0.6,1.2,4.5,1,0.9,1,1,2.4,7.2,0
280,Javonte Green,23.4,0.54,2.7,5,0.36,0.6,1.6,0.83,1.2,1.5,4.2,0.9,1,0.5,0.5,2,7.2,0
368,Joe Ingles,24.9,0.4,2.6,6.3,0.35,1.7,5,0.77,0.4,0.5,2.9,3.5,0.5,0.1,1,1.8,7.2,0
399,Keon Johnson,18.8,0.35,2.6,7.4,0.34,0.9,2.7,0.8,1.1,1.4,2.2,2.1,0.8,0.3,1.2,1.9,7.2,0
474,Robin Lopez,17,0.55,3.1,5.5,0.33,0.1,0.2,0.59,0.9,1.5,3.5,1.5,0.1,0.5,1.2,1.9,7.1,0
608,Gary Payton II,17.6,0.62,3,4.8,0.36,0.6,1.7,0.6,0.5,0.8,3.5,0.9,1.4,0.3,0.6,1.8,7.1,0
486,Th¨¦o Maledon,17.8,0.38,2.3,6.2,0.29,0.9,2.9,0.79,1.5,2,2.6,2.2,0.6,0.2,1.3,1.3,7.1,0
385,Ty Jerome,16.7,0.38,2.6,6.8,0.29,1.1,3.9,0.81,0.8,1,1.6,2.3,0.6,0.1,0.8,1.5,7.1,0
434,Maxi Kleber,24.6,0.4,2.4,6,0.33,1.4,4.3,0.71,0.8,1.1,5.9,1.2,0.5,1,0.8,2.3,7,0
565,Larry Nance Jr.,22.6,0.52,2.8,5.4,0.33,0.5,1.5,0.7,0.9,1.2,5.4,1.8,0.9,0.4,0.8,1.8,7,0
675,Olivier Sarr,19.1,0.57,2.6,4.6,0.45,0.6,1.3,0.83,1.1,1.3,4.2,0.9,0.3,0.7,1,2.4,7,0
63,Goga Bitadze,14.6,0.52,2.6,5,0.29,0.5,1.6,0.68,1.3,1.9,3.5,1.1,0.4,0.8,0.9,2.1,7,0
191,Sekou Doumbouya,8,0.63,2.5,4,0.5,0.5,1,0.75,1.5,2,3,0,1.5,1,1,0.5,7,0
2,Steven Adams,26.3,0.55,2.8,5.1,0,0,0,0.54,1.4,2.6,10,3.4,0.9,0.8,1.5,2,6.9,0
775,Jarred Vanderbilt,25.4,0.59,2.9,4.9,0.14,0,0.2,0.66,1.2,1.8,8.4,1.3,1.3,0.6,1,2.4,6.9,0
313,Killian Hayes,25,0.38,2.7,7,0.26,0.7,2.5,0.77,0.9,1.1,3.2,4.2,1.2,0.5,1.7,2.8,6.9,0
364,Serge Ibaka,16.3,0.5,2.7,5.5,0.37,0.7,1.8,0.73,0.6,0.8,4.6,0.9,0.2,0.6,0.8,1.9,6.8,0
415,Mason Jones,12.8,0.47,1.8,3.8,0.25,0.3,1,0.8,3,3.8,2.5,1,0.5,0,0.3,2,6.8,0
402,Stanley Johnson,22.8,0.47,2.4,5.2,0.31,0.7,2.2,0.72,1.1,1.5,3.2,1.7,0.9,0.3,0.7,2.3,6.7,0
74,Brandon Boston Jr.,14.9,0.39,2.5,6.4,0.31,0.7,2.2,0.82,1.2,1.4,2.2,1,0.5,0.3,0.6,0.8,6.7,0
214,Wayne Ellington,18.8,0.41,2.3,5.5,0.39,1.9,4.9,0.82,0.2,0.3,1.8,0.7,0.5,0.1,0.4,1,6.7,0
155,Torrey Craig,20.5,0.45,2.6,5.7,0.33,1,3,0.75,0.5,0.7,4,1.2,0.6,0.5,0.9,1.9,6.6,0
574,Zeke Nnaji,17,0.52,2.3,4.5,0.46,0.9,2,0.63,1,1.6,3.6,0.4,0.4,0.3,0.6,1.9,6.6,0
423,Georgios Kalaitzakis,16.4,0.46,2.4,5.2,0.39,0.8,2,0.47,1.1,2.3,1.6,0.9,0.8,0.2,1.5,1.5,6.6,0
615,Mason Plumlee,24.6,0.64,2.8,4.4,0,0,0,0.39,0.9,2.3,7.7,3.1,0.8,0.7,1.4,3.1,6.5,0
279,JaMychal Green,16.2,0.49,2.4,4.9,0.27,0.5,1.9,0.87,1.2,1.4,4.2,0.9,0.6,0.4,0.9,2.4,6.4,0
283,Blake Griffin,17.1,0.43,2.4,5.6,0.26,0.7,2.6,0.72,1,1.4,4.1,1.9,0.5,0.3,0.6,1.7,6.4,0
471,Isaiah Livers,20.2,0.46,2.2,4.7,0.42,1.4,3.4,0.86,0.6,0.7,3,1.1,0.7,0.4,0.8,1.9,6.4,0
12,Justin Anderson,19.8,0.38,2.3,5.9,0.25,0.9,3.7,0.79,0.9,1.2,2.9,2.1,0.5,0.4,0.5,1.4,6.4,0
375,Josh Jackson,16.3,0.4,2.4,5.9,0.25,0.6,2.5,0.71,1.1,1.5,2.8,1.1,0.5,0.4,0.9,1.7,6.4,0
78,Avery Bradley,22.7,0.42,2.4,5.6,0.39,1.3,3.4,0.89,0.3,0.3,2.2,0.8,0.9,0.1,0.6,1.9,6.4,0
435,Brandon Knight,13,0.4,2,5,0.24,0.8,3.4,1,1.6,1.6,1.6,1.6,0.2,0,0.8,1,6.4,0
171,Dewayne Dedmon,15.9,0.57,2.4,4.3,0.4,0.3,0.7,0.75,1.1,1.5,5.8,0.7,0.4,0.6,1,2.6,6.3,0
789,Derrick Walton,36,0.23,2,8.7,0.23,1,4.3,1,1.3,1.3,3.3,7,2.3,1.3,3.7,2.7,6.3,0
275,Hassani Gravett,21.4,0.47,2.3,4.8,0.42,1.4,3.3,0.75,0.4,0.5,2.6,2.5,0.6,0.1,1.1,1.6,6.3,0
707,Ish Smith,17.3,0.43,2.8,6.6,0.37,0.4,1,0.63,0.2,0.4,2.2,3.8,0.7,0.4,1.2,1.2,6.3,0
334,Aaron Holiday,16.2,0.45,2.4,5.4,0.38,0.6,1.6,0.87,0.9,1.1,1.9,2.4,0.7,0.1,1.1,1.5,6.3,0
817,Lou Williams,14.3,0.39,2.2,5.7,0.36,0.7,1.8,0.86,1.2,1.4,1.6,1.9,0.5,0.1,0.8,0.9,6.3,0
352,Dwight Howard,16.2,0.61,2.2,3.7,0.53,0.1,0.3,0.66,1.6,2.4,5.9,0.6,0.6,0.6,0.8,1.9,6.2,0
691,Day'Ron Sharpe,12.2,0.58,2.7,4.7,0.29,0.1,0.2,0.59,0.8,1.3,5,0.5,0.3,0.5,0.9,1.9,6.2,0
836,Thaddeus Young,16.3,0.52,2.7,5.2,0.35,0.3,0.9,0.47,0.4,0.9,4,2,1,0.3,1,1.6,6.2,0
446,Vit Krejci,23,0.41,2.3,5.6,0.33,1.1,3.3,0.86,0.6,0.7,3.4,1.9,0.6,0.3,1,2.2,6.2,0
93,Chaundee Brown Jr.,20.8,0.31,2,6.4,0.33,1.2,3.6,0.83,1,1.2,3.2,0.8,0.4,0,0.2,1.4,6.2,0
514,Jalen McDaniels,16.3,0.48,2.2,4.6,0.38,0.7,2,0.74,1,1.3,3.1,1.1,0.5,0.4,0.7,1.7,6.2,0
326,George Hill,23.2,0.43,2.2,5.1,0.31,0.8,2.5,0.92,1.1,1.1,2.9,2.2,0.8,0.1,0.8,1.3,6.2,0
636,Payton Pritchard,14.1,0.43,2.3,5.3,0.41,1.4,3.5,1,0.3,0.3,1.9,2,0.4,0.1,0.6,0.9,6.2,0
65,Nemanja Bjelica,16.1,0.47,2.3,4.8,0.36,0.8,2.1,0.73,0.8,1.1,4.1,2.2,0.6,0.4,1.2,1.8,6.1,0
727,Lamar Stevens,16.1,0.49,2.5,5.1,0.28,0.3,1,0.71,0.8,1.2,2.6,0.7,0.5,0.3,0.7,1.7,6.1,0
11,Jose Alvarado,15.4,0.45,2.4,5.4,0.29,0.6,2,0.68,0.7,1,1.9,2.8,1.3,0.1,0.7,1.4,6.1,0
472,Kevon Looney,21.1,0.57,2.5,4.4,0,0,0,0.6,0.9,1.5,7.3,2,0.6,0.6,0.8,2.6,6,0
752,Tristan Thompson,15.7,0.53,2.5,4.7,0.33,0,0.1,0.53,1.1,2,5.1,0.6,0.4,0.4,0.8,1.7,6,0
